Artist,Track,Danceability,Energy,Duration_min,Views,Likes
Elton John,Don't Go Breaking My Heart,0.729,0.844,4.5906666666666665,87086359.0,638960.0
Elton John,Tiny Dancer,0.414,0.428,6.284883333333333,155579484.0,650110.0
Elton John,Step Into Christmas,0.526,0.925,4.5399,19096844.0,47486.0
Elton John,Goodbye Yellow Brick Road - Remastered 2014,0.559,0.473,3.213783333333333,17035966.0,209965.0
Elton John,Merry Christmas,0.594,0.935,3.4757833333333332,57457813.0,809894.0
JAY-Z,Ni**as In Paris,0.789,0.858,3.65555,374189685.0,2521768.0
JAY-Z,Empire State Of Mind,0.491,0.956,4.615333333333333,95231588.0,833985.0
JAY-Z,Numb / Encore,0.687,0.793,3.4288833333333333,47752493.0,219401.0
JAY-Z,Run This Town,0.632,0.924,4.458666666666667,17001975.0,138161.0
JAY-Z,No Church In The Wild,0.654,0.75,4.541783333333333,106953199.0,826069.0
JAY-Z,04:44,0.261,0.852,4.74155,25189646.0,272421.0
JAY-Z,03' Bonnie & Clyde,0.759,0.678,3.426,22824654.0,278099.0
JAY-Z,Otis,0.754,0.631,2.9702166666666665,224971063.0,1192658.0
JAY-Z,Gotta Have It,0.74,0.574,2.3457833333333333,681129.0,6477.0
JAY-Z,Love All (with JAY-Z),0.73,0.576,3.8076833333333333,7101653.0,51843.0
21 Savage,Creepin' (with The Weeknd & 21 Savage),0.715,0.62,3.692,17011354.0,325993.0
21 Savage,Rich Flex,0.561,0.52,3.989333333333333,3926832.0,54749.0
21 Savage,Jimmy Cooks (feat. 21 Savage),0.529,0.673,3.6394166666666665,12454143.0,461647.0
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],0.671,0.658,3.4551166666666666,5384334.0,96598.0
21 Savage,Pussy & Millions (feat. Travis Scott),0.749,0.63,4.033783333333333,24885008.0,487517.0
21 Savage,Glock In My Lap,0.847,0.733,3.2265166666666665,24885008.0,487517.0
21 Savage,On BS,0.841,0.358,4.359066666666667,213119.0,3427.0
21 Savage,Major Distribution,0.908,0.546,2.8417,7706203.0,102385.0
21 Savage,Spin Bout U,0.773,0.701,3.5764833333333335,1111996.0,8576.0
21 Savage,Knife Talk (with 21 Savage ft. Project Pat),0.849,0.424,4.049433333333333,74244853.0,796542.0
Kanye West,Bound 2,0.367,0.665,3.8191166666666665,105206228.0,1105989.0
Kanye West,Heartless,0.79,0.647,3.5166666666666666,200458945.0,1310078.0
Kanye West,Flashing Lights,0.639,0.628,3.95845,123256878.0,959510.0
Kanye West,Ni**as In Paris,0.789,0.858,3.65555,374189685.0,2521768.0
Kanye West,Father Stretch My Hands Pt. 1,0.724,0.573,2.2653333333333334,47207589.0,587832.0
Kanye West,Stronger,0.617,0.717,5.197783333333334,432609094.0,2878369.0
Kanye West,I Wonder,0.542,0.466,4.057333333333333,13652003.0,161439.0
Kanye West,Violent Crimes,0.669,0.419,3.5886666666666667,343239.0,10149.0
Kanye West,Homecoming,0.667,0.747,3.39155,101552405.0,540229.0
Kanye West,Gold Digger,0.629,0.696,3.46045,323806093.0,1797312.0
Luis Miguel,Ahora Te Puedes Marchar,0.78,0.877,3.19955,562212517.0,2366696.0
Luis Miguel,La Incondicional,0.374,0.727,4.283783333333333,157325196.0,604843.0
Luis Miguel,Hasta Que Me Olvides,0.641,0.593,4.683333333333334,1006758.0,13068.0
Luis Miguel,La Media Vuelta,0.631,0.683,2.684,130543675.0,344687.0
Luis Miguel,Culpable O No - Miénteme Como Siempre,0.54,0.367,3.954,375491.0,4708.0
Luis Miguel,Por Debajo De La Mesa,0.401,0.499,3.068,117161559.0,372824.0
Luis Miguel,Tengo Todo Excepto a Ti,0.542,0.665,4.547116666666667,47486131.0,183468.0
Luis Miguel,No Sé Tú,0.389,0.443,3.8308833333333334,140665690.0,411448.0
Luis Miguel,La bikina - En vivo,0.389,0.71,2.984,207911622.0,556658.0
Luis Miguel,Sabor a Mi,0.663,0.579,3.084,9656892.0,62146.0
Beyoncé,CUFF IT,0.78,0.689,3.756483333333333,8893257.0,135456.0
Beyoncé,Crazy In Love (feat. Jay-Z),0.646,0.77,3.93555,669084413.0,3218858.0
Beyoncé,ALIEN SUPERSTAR,0.545,0.641,3.591,15896207.0,226588.0
Beyoncé,BREAK MY SOUL,0.693,0.887,4.6380333333333335,1230431.0,15962.0
Beyoncé,Halo,0.508,0.72,4.360666666666667,1357273902.0,6931695.0
Beyoncé,Love On Top,0.652,0.749,4.456883333333334,514532529.0,2260106.0
Beyoncé,ENERGY (feat. Beam),0.903,0.519,1.94545,5840552.0,72908.0
Beyoncé,Perfect Duet (Ed Sheeran & Beyoncé),0.587,0.299,4.325833333333334,231580933.0,1998224.0
Beyoncé,Drunk in Love (feat. Jay-Z),0.583,0.621,5.391333333333334,687031207.0,2906283.0
Beyoncé,Run the World (Girls),0.732,0.899,3.9348833333333335,554929045.0,2987341.0
Daddy Yankee,ULALA (OOH LA LA),0.872,0.681,3.1334833333333334,9058435.0,227824.0
Daddy Yankee,La Santa,0.744,0.868,3.4403333333333332,10845.0,118.0
Daddy Yankee,Gasolina,0.852,0.797,3.21,23852149.0,380311.0
Daddy Yankee,X ÚLTIMA VEZ,0.812,0.855,3.20795,87084154.0,884924.0
Daddy Yankee,"Lo Que Pasó, Pasó",0.819,0.741,3.51555,1559861.0,20775.0
Daddy Yankee,Despacito,0.655,0.797,3.8226666666666667,8079646911.0,50788626.0
Daddy Yankee,Con Calma,0.737,0.86,3.22045,2626439287.0,13036596.0
Daddy Yankee,Tu Príncipe,0.77,0.804,3.425333333333333,39763039.0,135919.0
Daddy Yankee,Llamado de Emergencia,0.703,0.909,3.998666666666667,3647171.0,32718.0
Daddy Yankee,Ella Me Levanto,0.76,0.9,3.49155,864990.0,10360.0
Don Toliver,Used (feat. Don Toliver),0.733,0.685,2.449116666666667,904204.0,11866.0
Don Toliver,No Idea,0.652,0.631,2.573733333333333,284033349.0,3473758.0
Don Toliver,After Party,0.629,0.692,2.7986,78483083.0,1082398.0
Don Toliver,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.8,0.658,3.25715,188678850.0,2671691.0
Don Toliver,Do It Right,0.662,0.515,2.9079,8818478.0,127447.0
Don Toliver,Cardigan,0.747,0.497,2.64515,24139842.0,343353.0
Don Toliver,Honest (feat. Don Toliver),0.81,0.655,3.2220333333333335,30608215.0,567407.0
Don Toliver,Mystery Lady,0.747,0.494,3.80755,31440593.0,542757.0
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),0.56,0.707,3.3009666666666666,19221097.0,390046.0
Don Toliver,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),0.594,0.679,2.54355,712131.0,13233.0
Camilo,La Mitad,0.724,0.443,2.9631833333333333,166098054.0,1014895.0
Camilo,KESI - Remix,0.871,0.815,2.9429166666666666,20886.0,365.0
Camilo,Desconocidos,0.719,0.753,3.4094,902197206.0,3044369.0
Camilo,Aeropuerto,0.69,0.58,2.96045,15736532.0,152209.0
Camilo,Índigo,0.754,0.778,3.5751166666666667,171403894.0,3018400.0
Camilo,Si Me Dices Que Sí,0.578,0.634,3.5275333333333334,129179970.0,897239.0
Camilo,El Mismo Aire - con Pablo Alborán,0.483,0.492,3.1368833333333335,174663952.0,1630182.0
Camilo,Bebiendo Sola,0.589,0.642,2.98445,6825015.0,112136.0
Camilo,Color Esperanza 2020,0.591,0.785,3.625783333333333,24706293.0,557112.0
Camilo,Tattoo - Remix with Camilo,0.721,0.637,3.711333333333333,794818462.0,4767981.0
Britney Spears,Hold Me Closer,0.658,0.783,3.3707666666666665,15181510.0,165238.0
Britney Spears,Toxic,0.774,0.838,3.3133333333333335,593978662.0,3931975.0
Britney Spears,Gimme More,0.788,0.844,4.187333333333333,294678986.0,1776186.0
Britney Spears,...Baby One More Time,0.759,0.699,3.5177833333333335,790774922.0,4595411.0
Britney Spears,Oops!...I Did It Again,0.751,0.834,3.5193333333333334,398575571.0,2519778.0
Britney Spears,My Only Wish (This Year),0.669,0.843,4.256666666666667,1189091.0,7582.0
Britney Spears,Womanizer,0.724,0.695,3.74,355445991.0,1489871.0
Britney Spears,Circus,0.791,0.733,3.206,215417979.0,1012974.0
Britney Spears,Criminal,0.696,0.734,3.751333333333333,200917975.0,2725163.0
Britney Spears,If U Seek Amy,0.717,0.587,3.6086666666666667,127036180.0,802449.0
Farruko,Pepas,0.762,0.766,4.785333333333333,518925108.0,4581525.0
Farruko,Diles,0.813,0.56,4.76735,986386304.0,3786939.0
Farruko,Si Se Da - Remix,0.817,0.672,5.537333333333334,1202913849.0,3283909.0
Farruko,Fantasias,0.879,0.703,3.328516666666667,567182812.0,2193036.0
Farruko,Calma - Remix,0.826,0.764,3.96045,2661002503.0,12824730.0
Farruko,On My Way,0.522,0.697,3.23265,496745873.0,9294232.0
Farruko,Si Me Dices Que Sí,0.578,0.634,3.5275333333333334,129179970.0,897239.0
Farruko,Passion Whine,0.756,0.689,3.5552,528082104.0,1592808.0
Farruko,Color Esperanza 2020,0.591,0.785,3.625783333333333,24706293.0,557112.0
Farruko,Patio de la Cárcel - Tangos,0.788,0.814,3.3683,10487689.0,86026.0
Disney,"All I Want - From ""High School Musical: The Musical: The Series""",0.376,0.43,2.9553833333333333,20369344.0,462099.0
Disney,I'll Make a Man Out of You,0.672,0.322,3.3613333333333335,154690126.0,807784.0
Disney,Part of Your World,0.274,0.144,3.2582166666666668,239113558.0,801663.0
Disney,If Only,0.477,0.6,3.830216666666667,228093498.0,1681967.0
Disney,Under the Sea,0.511,0.475,3.25245,320120240.0,722050.0
Disney,Zero To Hero,0.474,0.82,2.3428833333333334,43190273.0,179776.0
Disney,I Won't Say (I'm In Love),0.684,0.481,2.3371166666666667,1548721.0,23313.0
Disney,A Whole New World - Remastered 2022,0.273,0.227,2.6717833333333334,14170.0,141.0
Disney,Be Our Guest,0.435,0.391,3.748666666666667,47339991.0,105691.0
Disney,Gotta Go My Own Way,0.555,0.692,3.706,31222205.0,322458.0
Chris Brown,Under The Influence,0.733,0.69,3.0768833333333334,83793080.0,1357047.0
Chris Brown,Superhero (Heroes & Villains) [with Future & Chris Brown],0.526,0.606,3.04445,2242438.0,55241.0
Chris Brown,No Guidance (feat. Drake),0.696,0.454,4.344,445294846.0,3501617.0
Chris Brown,Nostálgico,0.734,0.846,3.498066666666667,89848525.0,873194.0
Chris Brown,Go Crazy,0.755,0.578,2.949333333333333,161055631.0,1813108.0
Chris Brown,Forever,0.672,0.82,4.642883333333334,310110524.0,1069833.0
Chris Brown,Wet The Bed (feat. Ludacris),0.58,0.66,4.43845,62379960.0,432601.0
Chris Brown,Under The Influence (Body Language),0.62,0.62,2.4791833333333333,83793080.0,1357047.0
Chris Brown,Monalisa,0.828,0.726,3.5496,7338751.0,63534.0
Chris Brown,With You,0.662,0.693,4.202,595358298.0,2639677.0
Tory Lanez,The Color Violet,0.645,0.534,3.77445,192177.0,2672.0
Tory Lanez,Lavender Sunflower,0.607,0.735,2.532783333333333,13642.0,278.0
Tory Lanez,Say It,0.546,0.529,3.9631166666666666,294691541.0,2004619.0
Tory Lanez,Broke In A Minute,0.929,0.7,2.2004,30154731.0,518074.0
Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.904,0.723,3.7913,256025742.0,2437220.0
Tory Lanez,Lady Of Namek,0.676,0.659,3.233233333333333,17773546.0,170898.0
Tory Lanez,In For It,0.383,0.531,4.88845,1516174.0,29277.0
Tory Lanez,The Take (feat. Chris Brown),0.464,0.547,3.6915333333333336,58687130.0,705272.0
Tory Lanez,I LIKE,0.744,0.448,2.22535,1985424.0,53729.0
Tory Lanez,And This is Just The Intro,0.53,0.517,5.446883333333333,9379911.0,92424.0
Mariah Carey,All I Want for Christmas Is You,0.336,0.627,4.01845,753218999.0,3874002.0
Mariah Carey,Christmas (Baby Please Come Home),0.561,0.782,2.554,17209207.0,57286.0
Mariah Carey,Fantasy,0.669,0.727,4.058216666666667,104948400.0,697101.0
Mariah Carey,Always Be My Baby,0.65,0.531,4.302216666666666,306941658.0,1298739.0
Mariah Carey,We Belong Together,0.837,0.462,3.3566666666666665,557340303.0,2207817.0
Mariah Carey,I Know What You Want (feat. Flipmode Squad),0.648,0.759,5.405116666666666,295026099.0,2212835.0
Mariah Carey,Without You,0.576,0.526,3.5611166666666665,379787199.0,1814454.0
Mariah Carey,Obsessed,0.742,0.468,4.036666666666667,204281507.0,1613939.0
Mariah Carey,Hero,0.501,0.378,4.29555,339244228.0,1304247.0
Mariah Carey,O Holy Night,0.368,0.505,4.448883333333334,106246436.0,578830.0
A.R. Rahman,Mallipoo,0.715,0.654,4.089433333333333,86199720.0,851792.0
A.R. Rahman,Enna Sona,0.717,0.416,3.5605333333333333,77095861.0,622085.0
A.R. Rahman,Param Sundari,0.815,0.761,3.3369833333333334,435786754.0,4077182.0
A.R. Rahman,Rait Zara Si,0.563,0.495,4.8577,82721044.0,794372.0
A.R. Rahman,Raanjhanaa,0.673,0.714,4.2442166666666665,26504186.0,311358.0
A.R. Rahman,Jashn-E-Bahaaraa,0.7,0.343,5.252883333333333,17107007.0,322723.0
A.R. Rahman,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",0.687,0.637,4.8421,16992074.0,127548.0
A.R. Rahman,Ennodu Nee Irundhaal,0.261,0.603,5.878516666666667,65094477.0,417473.0
A.R. Rahman,Kun Faya Kun,0.362,0.378,7.841666666666667,333829289.0,2718990.0
A.R. Rahman,Tere Bina,0.744,0.7,5.160666666666667,94808515.0,735586.0
Die drei ???,Teil 23 - Das Geheimnis der Geisterinsel,0.518,0.93,3.0001333333333333,21912.0,256.0
Die drei ???,Teil 10 - Das Geheimnis der Geisterinsel,0.415,0.743,3.0001333333333333,21912.0,256.0
Die drei ???,Teil 1 - Das Geheimnis der Geisterinsel,0.509,0.744,3.0877166666666667,21912.0,256.0
Die drei ???,Teil 4 - Das Geheimnis der Geisterinsel,0.572,0.769,3.0001,21912.0,256.0
Die drei ???,Teil 2 - Das Geheimnis der Geisterinsel,0.54,0.62,3.000166666666667,21912.0,256.0
Die drei ???,Teil 3 - Das Geheimnis der Geisterinsel,0.584,0.482,3.0001,21912.0,256.0
Die drei ???,Teil 8 - Das Geheimnis der Geisterinsel,0.58,0.481,3.0001,21912.0,256.0
Die drei ???,Teil 5 - Das Geheimnis der Geisterinsel,0.574,0.55,3.000166666666667,21912.0,256.0
Die drei ???,Teil 15 - Das Geheimnis der Geisterinsel,0.464,0.564,3.0011,21912.0,256.0
Die drei ???,Teil 7 - Das Geheimnis der Geisterinsel,0.598,0.609,3.000166666666667,21912.0,256.0
Pritam,Kesariya,0.577,0.574,4.469416666666667,404999375.0,5394887.0
Pritam,Shayad,0.483,0.468,4.13235,9928703.0,282832.0
Pritam,Kabira,0.59,0.555,3.7243333333333335,368043095.0,2156715.0
Pritam,Tum Se Hi,0.609,0.538,5.35375,65425800.0,605862.0
Pritam,Khairiyat,0.534,0.481,4.671366666666667,878651534.0,6735409.0
Pritam,Tera Hone Laga Hoon,0.684,0.771,4.997116666666667,349523411.0,2224745.0
Pritam,Deva Deva,0.539,0.729,4.651783333333333,84218237.0,923122.0
Pritam,Raabta,0.657,0.581,4.059633333333333,13619357.0,100178.0
Pritam,Kalank (Title Track),0.57,0.55,5.1864333333333335,73814491.0,722644.0
Pritam,Bhool Bhulaiyaa 2 Title Track,0.857,0.893,3.5277833333333333,240651292.0,2291965.0
Shreya Ghoshal,Saibo,0.619,0.429,3.2542166666666668,66364441.0,632208.0
Shreya Ghoshal,Pal,0.51,0.502,4.121433333333333,79273746.0,671799.0
Shreya Ghoshal,Rasiya,0.54,0.796,4.417716666666666,33160840.0,481325.0
Shreya Ghoshal,Param Sundari,0.815,0.761,3.3369833333333334,435786754.0,4077182.0
Shreya Ghoshal,Hasi - Female Version,0.52,0.485,3.203116666666667,12680162.0,126015.0
Shreya Ghoshal,Munbe Vaa,0.609,0.759,5.949033333333333,808247.0,16354.0
Shreya Ghoshal,Tujh Mein Rab Dikhta Hai - Ii,0.334,0.3,1.69665,4548435.0,96196.0
Shreya Ghoshal,Main Agar Kahoon,0.533,0.436,5.135966666666667,131716526.0,1124402.0
Shreya Ghoshal,Piya O Re Piya,0.442,0.574,4.8791166666666665,7876.0,259.0
Shreya Ghoshal,Samjhawan,0.651,0.482,4.486416666666667,502800.0,15379.0
Pink Floyd,"Another Brick in the Wall, Pt. 2",0.693,0.394,3.9791166666666666,42252469.0,405995.0
Pink Floyd,Wish You Were Here,0.481,0.262,5.579066666666667,328482.0,5849.0
Pink Floyd,The Great Gig in the Sky,0.274,0.217,4.7312,7433876.0,83454.0
Pink Floyd,Comfortably Numb,0.472,0.366,6.371616666666666,474581.0,7571.0
Pink Floyd,Money,0.468,0.536,6.380566666666667,27865859.0,217345.0
Pink Floyd,Breathe (In the Air),0.431,0.373,2.8255833333333333,486448.0,8034.0
Pink Floyd,Time,0.359,0.48,6.899116666666667,101194.0,1643.0
Pink Floyd,Hey You,0.587,0.302,4.6406833333333335,6305982.0,46296.0
Pink Floyd,Us and Them,0.357,0.302,7.8204,147200.0,2914.0
System Of A Down,Chop Suey!,0.417,0.934,3.504,1232003777.0,7083485.0
System Of A Down,Toxicity,0.413,0.873,3.6488833333333335,736827328.0,3961603.0
System Of A Down,Lonely Day,0.47,0.796,2.79845,320886690.0,1974713.0
System Of A Down,Aerials,0.364,0.922,3.91755,391073429.0,2007787.0
System Of A Down,B.Y.O.B.,0.538,0.981,4.257783333333333,418146594.0,2399598.0
System Of A Down,Sugar,0.451,0.889,2.5633333333333335,128056329.0,757083.0
System Of A Down,Violent Pornography,0.459,0.958,3.5222166666666666,572234.0,3690.0
System Of A Down,Hypnotize,0.274,0.92,3.1573333333333333,186246163.0,802891.0
System Of A Down,Spiders,0.46,0.54,3.5906666666666665,116004946.0,554702.0
System Of A Down,Prison Song,0.493,0.974,3.3526666666666665,89046.0,1581.0
Green Day,Basket Case,0.442,0.943,3.02555,306195825.0,1783994.0
Green Day,American Idiot,0.38,0.988,2.9391,223477721.0,1599727.0
Green Day,Good Riddance (Time of Your Life),0.475,0.432,2.5577833333333335,86982693.0,569250.0
Green Day,Wake Me up When September Ends,0.546,0.814,4.760883333333333,204329776.0,1636380.0
Green Day,Boulevard of Broken Dreams,0.496,0.682,4.372216666666667,694614010.0,5750425.0
Green Day,When I Come Around,0.531,0.909,2.966666666666667,110891049.0,588715.0
Green Day,21 Guns,0.268,0.742,5.35155,470464081.0,2920109.0
Green Day,Holiday,0.552,0.89,3.878,118437958.0,851013.0
Green Day,Holiday / Boulevard of Broken Dreams,0.29,0.827,8.223333333333333,168152.0,3045.0
Green Day,Brain Stew,0.559,0.543,3.216666666666667,29134130.0,300946.0
Ludovico Einaudi,Experience,0.447,0.449,5.257116666666667,55189657.0,1276626.0
Ludovico Einaudi,Nuvole Bianche,0.191,0.0582,5.961783333333333,12422512.0,114821.0
Ludovico Einaudi,Una Mattina,0.231,0.0297,3.3966666666666665,18827869.0,185950.0
Ludovico Einaudi,The Tree,0.316,0.00329,3.31945,241537.0,5145.0
Ludovico Einaudi,Wind Song,0.339,0.00572,3.3108333333333335,703698.0,18068.0
Ludovico Einaudi,Luminous,0.307,0.00229,4.721333333333333,602647.0,14581.0
Ludovico Einaudi,Temple White,0.303,0.00958,4.414083333333333,768901.0,13389.0
Ludovico Einaudi,Natural Light,0.218,0.00352,5.592366666666667,653911.0,12247.0
Ludovico Einaudi,Primavera,0.231,0.206,7.373333333333333,4092349.0,60810.0
Ludovico Einaudi,Rolling Like A Ball,0.208,0.012,4.28695,473964.0,10849.0
Muse,Supermassive Black Hole,0.668,0.921,3.5406666666666666,65115769.0,368298.0
Muse,Uprising,0.602,0.905,5.080666666666667,249689138.0,1391854.0
Muse,Starlight,0.55,0.874,4.00355,172296428.0,814237.0
Muse,Hysteria,0.412,0.92,3.7906666666666666,101176337.0,488937.0
Muse,Knights of Cydonia,0.366,0.963,6.10355,45980398.0,254648.0
Muse,Time is Running Out,0.585,0.842,3.9506666666666668,77040741.0,415034.0
Muse,Madness,0.502,0.417,4.684,162282411.0,833060.0
Muse,Psycho,0.555,0.883,5.2786333333333335,77060302.0,604210.0
Muse,Plug in Baby,0.408,0.965,3.6333333333333333,38420858.0,214006.0
Muse,Undisclosed Desires,0.683,0.585,3.9166666666666665,111069898.0,484356.0
Aerosmith,Dream On,0.392,0.476,4.45995,3584082.0,26655.0
Aerosmith,Crazy,0.37,0.866,5.278216666666666,634261334.0,1992939.0
Aerosmith,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",0.39,0.649,4.995383333333334,541140942.0,3105744.0
Aerosmith,Cryin',0.445,0.856,5.138883333333333,307486563.0,1024854.0
Aerosmith,Walk This Way,0.653,0.73,3.67185,112158305.0,787792.0
Aerosmith,Dude (Looks Like A Lady),0.54,0.982,4.42955,56228815.0,219918.0
Aerosmith,Sweet Emotion,0.379,0.76,4.568133333333333,33597662.0,212652.0
Aerosmith,Amazing,0.308,0.747,5.936,253391021.0,651715.0
Aerosmith,Rag Doll,0.579,0.954,4.428216666666667,5748095.0,49199.0
Aerosmith,Janie's Got A Gun,0.633,0.823,5.508883333333333,66608918.0,246673.0
Slipknot,Duality,0.354,0.982,4.210216666666667,356487151.0,2211238.0
Slipknot,Before I Forget,0.291,0.974,4.6433333333333335,249436786.0,1421839.0
Slipknot,Psychosocial,0.568,0.981,4.735333333333333,472423591.0,3598519.0
Slipknot,Custer,0.407,0.98,4.241116666666667,26386968.0,255982.0
Slipknot,Wait and Bleed,0.382,0.996,2.464,132263461.0,696184.0
Slipknot,Unsainted,0.427,0.946,4.346216666666667,131946894.0,1634462.0
Slipknot,The Devil in I,0.398,0.939,5.713683333333333,382685788.0,2607369.0
Slipknot,Snuff,0.544,0.69,4.60245,151293970.0,1215219.0
Slipknot,The Dying Song (Time To Sing),0.516,0.991,3.393116666666667,20236075.0,611649.0
Slipknot,"Vermilion, Pt. 2",0.589,0.442,3.7386666666666666,72085231.0,531060.0
Oasis,Wonderwall - Remastered,0.375,0.893,4.312883333333334,5920778.0,94047.0
Oasis,Don't Look Back In Anger - Remastered,0.328,0.936,4.826,5216690.0,82027.0
Oasis,Stop Crying Your Heart Out,0.331,0.558,5.052,40670355.0,280372.0
Oasis,Champagne Supernova - Remastered,0.293,0.817,7.522,7602328.0,43830.0
Oasis,Live Forever - Remastered,0.286,0.822,4.611116666666667,41433735.0,209073.0
Oasis,Supersonic - Remastered,0.359,0.913,4.729783333333334,62494588.0,267021.0
Oasis,She's Electric - Remastered,0.484,0.905,3.682,7313387.0,67141.0
Oasis,Half The World Away - Remastered,0.433,0.458,4.45555,17748202.0,94151.0
Oasis,Stand By Me - Remastered,0.194,0.825,5.931116666666667,1097539.0,16688.0
Oasis,Songbird,0.491,0.561,2.1266666666666665,10810618.0,50735.0
The Rolling Stones,"Paint It, Black",0.464,0.795,3.3711166666666665,434986145.0,3050582.0
The Rolling Stones,Start Me Up - Remastered 2009,0.631,0.932,3.5511166666666667,60003095.0,365496.0
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,0.723,0.863,3.71355,142710738.0,943127.0
The Rolling Stones,Gimme Shelter,0.634,0.63,4.512883333333333,96605037.0,469835.0
The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,0.702,0.668,6.30245,50887107.0,292770.0
The Rolling Stones,Beast Of Burden - Remastered 1994,0.783,0.878,4.41955,22589323.0,239167.0
